Left_x,Left_y,Right_x,Right_y,time(s),Encoder,Scissor_metric
-0.28017472,0.058654585,-0.463738039,-0.077185796,30.11772203,0.912708699,0.18356332
-0.28017472,0.058654585,-0.463738039,-0.077185796,30.21251917,0.928075113,0.18356332
-0.288887948,0.064632713,-0.450866127,-0.092243461,30.31235003,0.925825962,0.16197818
-0.316144829,0.002360554,-0.445951216,-0.018738659,30.41213083,0.889100883,0.129806387
-0.316144829,0.002360554,-0.445951216,-0.018738659,30.51936841,0.859730691,0.129806387
-0.388688796,0.081876626,-0.269448663,-0.065371516,30.63244963,0.836812434,-0.119240134
-0.453490106,0.089530168,-0.28873688,-0.060713014,30.71345615,0.827980036,-0.164753226
-0.453490106,0.089530168,-0.28873688,-0.060713014,30.81785202,0.844626976,-0.164753226
-0.485807638,0.093373559,-0.285822966,-0.057255421,30.91678071,0.848025325,-0.199984673
-0.485807638,0.093373559,-0.285822966,-0.057255421,31.0175221,0.832281325,-0.199984673
-0.494461129,0.088200954,-0.322521213,-0.07673782,31.11484265,0.782636025,-0.171939915
-0.383197479,0.082521041,-0.371861832,-0.082675231,31.22925425,0.770011265,-0.011335647
-0.383197479,0.082521041,-0.371861832,-0.082675231,31.36201215,0.751542021,-0.011335647
-0.299214082,0.073064551,-0.411766998,-0.082489787,31.42214108,0.751542021,0.112552916
-0.270056268,0.065111875,-0.438819073,-0.08774818,31.51959705,0.760407255,0.168762805
-0.270056268,0.065111875,-0.438819073,-0.08774818,31.61625648,0.769256078,0.168762805
-0.288219502,0.054839909,-0.442051934,-0.101893162,31.72192311,0.774985646,0.153832432
-0.288219502,0.054839909,-0.442051934,-0.101893162,31.8143096,0.765250308,0.153832432
-0.328340885,-0.004098516,-0.426203111,-0.023396875,31.91799259,0.726834281,0.097862226
-0.371027058,0.066312684,-0.293015423,-0.081465628,32.01706171,0.706099489,-0.078011635
-0.371027058,0.066312684,-0.293015423,-0.081465628,32.11239362,0.687794422,-0.078011635
-0.417892844,0.077983065,-0.298508805,-0.067845544,32.21463919,0.643665252,-0.11938404
-0.455302385,0.079978717,-0.288316859,-0.062500958,32.3256135,0.625245268,-0.166985526
-0.455302385,0.079978717,-0.288316859,-0.062500958,32.41925716,0.600242023,-0.166985526
-0.453306011,0.084555802,-0.29564272,-0.069964793,32.52207756,0.554815887,-0.15766329
-0.453306011,0.084555802,-0.29564272,-0.069964793,32.61436057,0.526611305,-0.15766329
-0.393700481,0.065756672,-0.319556387,-0.090394635,32.71504855,0.495862081,-0.074144095
-0.309602147,0.080412527,-0.343992358,-0.082901775,32.82007051,0.427960974,0.034390211
-0.309602147,0.080412527,-0.343992358,-0.082901775,32.92158151,0.391531421,0.034390211
-0.297627424,0.070396477,-0.369592024,-0.086521851,33.01207995,0.371584645,0.0719646
-0.308323197,0.063986395,-0.370800797,-0.096165844,33.11208105,0.363441771,0.0624776
-0.308323197,0.063986395,-0.370800797,-0.096165844,33.22073412,0.349158899,0.0624776
-0.31112176,0.058585636,-0.365561272,-0.090918357,33.32855725,0.288185776,0.054439512
-0.31112176,0.058585636,-0.365561272,-0.090918357,33.43295789,0.271506,0.054439512
-0.314464353,0.079493863,-0.313368377,-0.071407298,33.52736664,0.242841743,-0.001095975
